transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city,year,month,month_name,year_month
TXN008811,2025-11-26,CUST0456,Mass Market,Savings,Purchase,Groceries,ATM,28.18,Durban,2025,11,November,2025-11
TXN008812,2025-06-19,CUST0025,Mass Market,Savings,Transfer,Shopping,Branch,218.04,Cape Town,2025,6,June,2025-06
TXN008813,2025-07-02,CUST0362,Affluent,Savings,Deposit,Travel,Online,1169.93,Stellenbosch,2025,7,July,2025-07
TXN008814,2025-02-01,CUST0236,Mass Market,Savings,Transfer,Travel,Online,1001.6,Port Elizabeth,2025,2,February,2025-02
TXN008815,2025-11-22,CUST0078,Mass Market,Current,Transfer,Dining,Branch,522.97,Johannesburg,2025,11,November,2025-11
TXN008816,2025-06-26,CUST0355,Mass Market,Savings,Withdrawal,Groceries,ATM,46.71,Durban,2025,6,June,2025-06
TXN008817,2025-12-30,CUST0379,Premium,Savings,Transfer,Utilities,Card,721.42,Cape Town,2025,12,December,2025-12
TXN008818,2025-03-20,CUST0095,Mass Market,Savings,Payment,Shopping,ATM,89.94,Pretoria,2025,3,March,2025-03
TXN008819,2025-05-29,CUST0069,Mass Market,Savings,Withdrawal,Education,Branch,168.58,Port Elizabeth,2025,5,May,2025-05
TXN008820,2025-12-25,CUST0342,Mass Market,Savings,Transfer,Subscriptions,Mobile,45.7,Port Elizabeth,2025,12,December,2025-12
TXN008821,2025-08-23,CUST0304,Mass Market,Current,Purchase,Utilities,Card,27.52,Stellenbosch,2025,8,August,2025-08
TXN008822,2025-02-23,CUST0299,Mass Market,Savings,Withdrawal,Travel,Branch,44.14,Cape Town,2025,2,February,2025-02
TXN008823,2025-10-03,CUST0238,Mass Market,Savings,Purchase,Shopping,Branch,35.32,Stellenbosch,2025,10,October,2025-10
TXN008824,2025-08-04,CUST0283,Mass Market,Current,Payment,Healthcare,Mobile,126.58,Cape Town,2025,8,August,2025-08
TXN008825,2025-04-30,CUST0349,Premium,Savings,Deposit,Healthcare,ATM,229.25,Pretoria,2025,4,April,2025-04
TXN008826,2025-07-14,CUST0124,Premium,Savings,Deposit,Groceries,ATM,805.44,Durban,2025,7,July,2025-07
TXN008827,2025-05-23,CUST0195,Mass Market,Current,Deposit,Utilities,Mobile,815.1,Cape Town,2025,5,May,2025-05
TXN008828,2025-09-13,CUST0239,Mass Market,Credit,Transfer,Entertainment,Online,176.22,Johannesburg,2025,9,September,2025-09
TXN008829,2025-12-31,CUST0255,Mass Market,Credit,Transfer,Subscriptions,Card,416.26,Cape Town,2025,12,December,2025-12
TXN008830,2025-12-20,CUST0212,Affluent,Current,Transfer,Utilities,Branch,535.7,Port Elizabeth,2025,12,December,2025-12
TXN008831,2025-11-05,CUST0394,Mass Market,Current,Payment,Shopping,Branch,301.71,Durban,2025,11,November,2025-11
TXN008832,2025-08-27,CUST0281,Affluent,Current,Withdrawal,Groceries,Card,65.82,Durban,2025,8,August,2025-08
TXN008833,2025-12-04,CUST0473,Mass Market,Savings,Withdrawal,Dining,Online,27.21,Cape Town,2025,12,December,2025-12
TXN008834,2025-12-13,CUST0476,Affluent,Current,Deposit,Utilities,ATM,242.51,Stellenbosch,2025,12,December,2025-12
TXN008835,2025-10-26,CUST0182,Mass Market,Current,Deposit,Utilities,Online,889.5,Pretoria,2025,10,October,2025-10
TXN008836,2025-08-04,CUST0085,Affluent,Current,Payment,Groceries,Mobile,389.03,Pretoria,2025,8,August,2025-08
TXN008837,2025-07-31,CUST0073,Mass Market,Current,Purchase,Education,Branch,124.36,Durban,2025,7,July,2025-07
TXN008838,2025-06-15,CUST0463,Mass Market,Current,Transfer,Groceries,Card,306.44,Port Elizabeth,2025,6,June,2025-06
TXN008839,2025-03-07,CUST0350,Affluent,Current,Purchase,Entertainment,Online,43.58,Pretoria,2025,3,March,2025-03
TXN008840,2025-10-22,CUST0139,Mass Market,Savings,Deposit,Groceries,Card,621.82,Cape Town,2025,10,October,2025-10
TXN008841,2025-05-04,CUST0191,Affluent,Current,Deposit,Travel,Card,435.0,Durban,2025,5,May,2025-05
TXN008842,2025-07-12,CUST0029,Mass Market,Savings,Transfer,Education,Online,470.56,Port Elizabeth,2025,7,July,2025-07
TXN008843,2025-05-07,CUST0378,Mass Market,Savings,Payment,Healthcare,Branch,192.18,Stellenbosch,2025,5,May,2025-05
TXN008844,2025-11-16,CUST0315,Affluent,Current,Purchase,Shopping,Branch,25.75,Port Elizabeth,2025,11,November,2025-11
TXN008845,2025-02-08,CUST0170,Mass Market,Credit,Purchase,Education,Card,48.79,Durban,2025,2,February,2025-02
TXN008846,2025-03-01,CUST0404,Affluent,Current,Payment,Entertainment,Online,281.31,Stellenbosch,2025,3,March,2025-03
TXN008847,2025-08-23,CUST0500,Mass Market,Savings,Payment,Entertainment,ATM,204.99,Stellenbosch,2025,8,August,2025-08
TXN008848,2025-07-26,CUST0379,Premium,Savings,Withdrawal,Groceries,Online,39.49,Cape Town,2025,7,July,2025-07
TXN008849,2025-11-22,CUST0423,Affluent,Savings,Withdrawal,Travel,Online,124.2,Durban,2025,11,November,2025-11
TXN008850,2025-09-19,CUST0017,Mass Market,Current,Withdrawal,Transport,ATM,82.64,Cape Town,2025,9,September,2025-09
TXN008851,2025-07-15,CUST0389,Premium,Savings,Payment,Subscriptions,Mobile,99.4,Johannesburg,2025,7,July,2025-07
TXN008852,2025-12-04,CUST0359,Affluent,Credit,Deposit,Shopping,Mobile,1292.82,Stellenbosch,2025,12,December,2025-12
TXN008853,2025-12-23,CUST0489,Affluent,Current,Deposit,Utilities,ATM,1538.54,Stellenbosch,2025,12,December,2025-12
TXN008854,2025-09-11,CUST0454,Affluent,Credit,Payment,Subscriptions,ATM,101.0,Cape Town,2025,9,September,2025-09
TXN008855,2025-11-10,CUST0121,Affluent,Credit,Deposit,Shopping,ATM,5127.2,Johannesburg,2025,11,November,2025-11
TXN008856,2025-01-14,CUST0187,Affluent,Savings,Payment,Shopping,Online,368.32,Port Elizabeth,2025,1,January,2025-01
TXN008857,2025-12-19,CUST0079,Affluent,Credit,Withdrawal,Dining,Branch,107.1,Johannesburg,2025,12,December,2025-12
TXN008858,2025-12-30,CUST0044,Mass Market,Current,Purchase,Travel,Card,12.0,Port Elizabeth,2025,12,December,2025-12
TXN008859,2025-06-03,CUST0448,Affluent,Current,Deposit,Shopping,ATM,734.27,Port Elizabeth,2025,6,June,2025-06
TXN008860,2025-02-08,CUST0420,Mass Market,Savings,Deposit,Entertainment,Branch,457.05,Johannesburg,2025,2,February,2025-02
TXN008861,2025-06-26,CUST0290,Affluent,Current,Transfer,Shopping,Online,568.04,Cape Town,2025,6,June,2025-06
TXN008862,2025-12-06,CUST0010,Mass Market,Savings,Payment,Dining,Card,270.38,Cape Town,2025,12,December,2025-12
TXN008863,2025-08-21,CUST0289,Mass Market,Credit,Deposit,Education,Online,389.17,Durban,2025,8,August,2025-08
TXN008864,2025-02-08,CUST0495,Premium,Credit,Withdrawal,Shopping,Card,148.27,Cape Town,2025,2,February,2025-02
TXN008865,2025-02-04,CUST0148,Affluent,Credit,Deposit,Dining,Card,401.35,Stellenbosch,2025,2,February,2025-02
TXN008866,2025-06-03,CUST0327,Affluent,Current,Payment,Travel,ATM,178.16,Pretoria,2025,6,June,2025-06
TXN008867,2025-12-30,CUST0123,Affluent,Current,Payment,Shopping,Online,190.55,Port Elizabeth,2025,12,December,2025-12
TXN008868,2025-01-31,CUST0178,Affluent,Current,Transfer,Groceries,Online,1086.21,Durban,2025,1,January,2025-01
TXN008869,2025-08-31,CUST0465,Mass Market,Savings,Withdrawal,Subscriptions,ATM,102.3,Stellenbosch,2025,8,August,2025-08
TXN008870,2025-08-26,CUST0010,Mass Market,Savings,Transfer,Groceries,Branch,1504.26,Cape Town,2025,8,August,2025-08
TXN008871,2025-10-08,CUST0350,Affluent,Current,Transfer,Utilities,Card,181.05,Pretoria,2025,10,October,2025-10
TXN008872,2025-04-07,CUST0374,Affluent,Savings,Payment,Entertainment,Online,119.67,Durban,2025,4,April,2025-04
TXN008873,2025-02-16,CUST0196,Affluent,Current,Transfer,Utilities,ATM,4721.01,Pretoria,2025,2,February,2025-02
TXN008874,2025-01-05,CUST0341,Premium,Savings,Transfer,Subscriptions,Online,1295.76,Pretoria,2025,1,January,2025-01
TXN008875,2025-08-12,CUST0292,Affluent,Current,Transfer,Utilities,Card,656.17,Cape Town,2025,8,August,2025-08
TXN008876,2025-10-22,CUST0074,Mass Market,Credit,Payment,Transport,Online,69.12,Durban,2025,10,October,2025-10
TXN008877,2025-02-15,CUST0312,Mass Market,Credit,Deposit,Groceries,ATM,1111.85,Pretoria,2025,2,February,2025-02
TXN008878,2025-12-04,CUST0380,Mass Market,Current,Transfer,Shopping,Mobile,682.34,Cape Town,2025,12,December,2025-12
TXN008879,2025-10-20,CUST0264,Mass Market,Savings,Payment,Subscriptions,Branch,99.0,Port Elizabeth,2025,10,October,2025-10
TXN008880,2025-02-01,CUST0298,Mass Market,Current,Purchase,Utilities,Mobile,140.27,Stellenbosch,2025,2,February,2025-02
TXN008881,2025-11-08,CUST0001,Affluent,Current,Payment,Transport,Online,171.25,Pretoria,2025,11,November,2025-11
TXN008882,2025-12-02,CUST0122,Affluent,Credit,Transfer,Dining,ATM,1414.99,Johannesburg,2025,12,December,2025-12
TXN008883,2025-06-04,CUST0274,Mass Market,Current,Withdrawal,Groceries,Card,245.0,Port Elizabeth,2025,6,June,2025-06
TXN008884,2025-10-11,CUST0234,Affluent,Current,Deposit,Transport,Card,1024.98,Pretoria,2025,10,October,2025-10
TXN008885,2025-04-15,CUST0198,Mass Market,Current,Payment,Entertainment,ATM,89.65,Johannesburg,2025,4,April,2025-04
TXN008886,2025-09-15,CUST0214,Mass Market,Credit,Payment,Travel,Card,134.21,Port Elizabeth,2025,9,September,2025-09
TXN008887,2025-04-14,CUST0442,Mass Market,Credit,Transfer,Subscriptions,Branch,116.74,Cape Town,2025,4,April,2025-04
TXN008888,2025-08-10,CUST0171,Affluent,Savings,Transfer,Travel,Mobile,271.27,Durban,2025,8,August,2025-08
TXN008889,2025-10-07,CUST0251,Affluent,Savings,Withdrawal,Transport,Online,68.5,Stellenbosch,2025,10,October,2025-10
TXN008890,2025-09-10,CUST0438,Affluent,Current,Transfer,Utilities,Online,431.54,Johannesburg,2025,9,September,2025-09
TXN008891,2025-03-01,CUST0106,Mass Market,Current,Purchase,Dining,Card,202.45,Stellenbosch,2025,3,March,2025-03
TXN008892,2025-03-26,CUST0087,Premium,Savings,Deposit,Transport,Online,295.04,Cape Town,2025,3,March,2025-03
TXN008893,2025-09-15,CUST0124,Premium,Savings,Purchase,Entertainment,Card,163.54,Durban,2025,9,September,2025-09
TXN008894,2025-02-17,CUST0254,Premium,Current,Payment,Subscriptions,ATM,345.64,Stellenbosch,2025,2,February,2025-02
TXN008895,2025-10-14,CUST0495,Premium,Credit,Purchase,Dining,Branch,37.79,Cape Town,2025,10,October,2025-10
TXN008896,2025-09-27,CUST0161,Affluent,Current,Deposit,Groceries,Branch,1036.63,Durban,2025,9,September,2025-09
TXN008897,2025-10-07,CUST0278,Affluent,Credit,Deposit,Transport,Branch,340.83,Durban,2025,10,October,2025-10
TXN008898,2025-07-14,CUST0467,Affluent,Credit,Withdrawal,Utilities,ATM,110.81,Pretoria,2025,7,July,2025-07
TXN008899,2025-03-22,CUST0170,Mass Market,Credit,Transfer,Transport,Branch,167.24,Durban,2025,3,March,2025-03
TXN008900,2025-02-25,CUST0330,Mass Market,Savings,Deposit,Subscriptions,Card,1928.06,Durban,2025,2,February,2025-02
TXN008901,2025-09-20,CUST0419,Mass Market,Current,Transfer,Transport,Online,112.01,Pretoria,2025,9,September,2025-09
TXN008902,2025-04-09,CUST0139,Mass Market,Savings,Payment,Healthcare,Branch,103.96,Cape Town,2025,4,April,2025-04
TXN008903,2025-12-23,CUST0493,Mass Market,Current,Transfer,Transport,Mobile,499.36,Pretoria,2025,12,December,2025-12
TXN008904,2025-03-19,CUST0190,Mass Market,Savings,Transfer,Healthcare,Mobile,205.77,Cape Town,2025,3,March,2025-03
TXN008905,2025-09-08,CUST0429,Mass Market,Savings,Purchase,Utilities,Card,59.45,Stellenbosch,2025,9,September,2025-09
TXN008906,2025-09-05,CUST0439,Affluent,Current,Purchase,Groceries,Online,75.03,Durban,2025,9,September,2025-09
TXN008907,2025-12-20,CUST0356,Premium,Current,Deposit,Subscriptions,Card,454.32,Pretoria,2025,12,December,2025-12
TXN008908,2025-11-13,CUST0266,Mass Market,Current,Purchase,Education,Mobile,25.9,Pretoria,2025,11,November,2025-11
TXN008909,2025-05-29,CUST0435,Mass Market,Current,Purchase,Shopping,Card,36.53,Johannesburg,2025,5,May,2025-05
TXN008910,2025-02-27,CUST0463,Mass Market,Current,Transfer,Entertainment,Online,687.98,Port Elizabeth,2025,2,February,2025-02
TXN008911,2025-01-12,CUST0410,Mass Market,Savings,Transfer,Utilities,ATM,82.57,Pretoria,2025,1,January,2025-01
TXN008912,2025-10-31,CUST0090,Mass Market,Credit,Payment,Healthcare,Card,316.43,Stellenbosch,2025,10,October,2025-10
TXN008913,2025-09-10,CUST0012,Affluent,Savings,Purchase,Utilities,Branch,82.74,Port Elizabeth,2025,9,September,2025-09
TXN008914,2025-09-01,CUST0316,Premium,Current,Withdrawal,Shopping,Card,158.31,Pretoria,2025,9,September,2025-09
TXN008915,2025-09-11,CUST0098,Premium,Current,Withdrawal,Shopping,Online,163.5,Johannesburg,2025,9,September,2025-09
TXN008916,2025-07-03,CUST0377,Mass Market,Current,Withdrawal,Dining,Online,39.3,Pretoria,2025,7,July,2025-07
TXN008917,2025-02-08,CUST0392,Mass Market,Current,Withdrawal,Entertainment,Card,75.97,Pretoria,2025,2,February,2025-02
TXN008918,2025-07-21,CUST0194,Mass Market,Credit,Purchase,Entertainment,Mobile,36.09,Durban,2025,7,July,2025-07
TXN008919,2025-11-25,CUST0115,Premium,Savings,Deposit,Transport,Card,457.91,Pretoria,2025,11,November,2025-11
TXN008920,2025-11-30,CUST0356,Premium,Current,Purchase,Shopping,Mobile,48.78,Pretoria,2025,11,November,2025-11
TXN008921,2025-01-16,CUST0294,Mass Market,Current,Transfer,Subscriptions,Branch,228.42,Johannesburg,2025,1,January,2025-01
TXN008922,2025-07-14,CUST0081,Premium,Savings,Transfer,Groceries,Mobile,180.9,Pretoria,2025,7,July,2025-07
TXN008923,2025-07-24,CUST0071,Mass Market,Current,Withdrawal,Groceries,Card,137.5,Cape Town,2025,7,July,2025-07
TXN008924,2025-06-26,CUST0378,Mass Market,Savings,Deposit,Subscriptions,ATM,838.76,Stellenbosch,2025,6,June,2025-06
TXN008925,2025-07-26,CUST0143,Premium,Savings,Deposit,Healthcare,Mobile,692.46,Port Elizabeth,2025,7,July,2025-07
TXN008926,2025-12-18,CUST0238,Mass Market,Savings,Deposit,Entertainment,Online,541.84,Stellenbosch,2025,12,December,2025-12
TXN008927,2025-05-07,CUST0443,Mass Market,Current,Transfer,Travel,Card,146.51,Johannesburg,2025,5,May,2025-05
TXN008928,2025-01-15,CUST0370,Mass Market,Current,Withdrawal,Transport,ATM,90.03,Stellenbosch,2025,1,January,2025-01
TXN008929,2025-09-25,CUST0317,Mass Market,Savings,Purchase,Groceries,Branch,97.68,Port Elizabeth,2025,9,September,2025-09
TXN008930,2025-09-11,CUST0068,Affluent,Current,Purchase,Utilities,Card,65.28,Durban,2025,9,September,2025-09
TXN008931,2025-10-14,CUST0407,Affluent,Savings,Withdrawal,Entertainment,Online,171.95,Stellenbosch,2025,10,October,2025-10
TXN008932,2025-04-04,CUST0393,Mass Market,Savings,Transfer,Utilities,Online,1035.62,Stellenbosch,2025,4,April,2025-04
TXN008933,2025-01-16,CUST0494,Affluent,Savings,Withdrawal,Shopping,Branch,62.32,Port Elizabeth,2025,1,January,2025-01
TXN008934,2025-09-09,CUST0294,Mass Market,Current,Payment,Utilities,Branch,297.28,Johannesburg,2025,9,September,2025-09
TXN008935,2025-12-22,CUST0209,Mass Market,Savings,Deposit,Education,Online,262.97,Port Elizabeth,2025,12,December,2025-12
TXN008936,2025-11-16,CUST0047,Mass Market,Savings,Transfer,Entertainment,Mobile,344.65,Stellenbosch,2025,11,November,2025-11
TXN008937,2025-06-21,CUST0339,Mass Market,Savings,Deposit,Groceries,Branch,543.99,Stellenbosch,2025,6,June,2025-06
TXN008938,2025-09-10,CUST0182,Mass Market,Current,Transfer,Dining,Branch,1024.8,Pretoria,2025,9,September,2025-09
TXN008939,2025-06-16,CUST0101,Mass Market,Current,Deposit,Dining,ATM,297.64,Stellenbosch,2025,6,June,2025-06
TXN008940,2025-10-09,CUST0473,Mass Market,Savings,Payment,Utilities,ATM,74.13,Cape Town,2025,10,October,2025-10
TXN008941,2025-06-11,CUST0457,Affluent,Savings,Purchase,Entertainment,Branch,68.4,Johannesburg,2025,6,June,2025-06
TXN008942,2025-02-28,CUST0137,Affluent,Current,Deposit,Healthcare,Card,316.09,Stellenbosch,2025,2,February,2025-02
TXN008943,2025-04-20,CUST0395,Affluent,Savings,Payment,Education,Online,339.69,Cape Town,2025,4,April,2025-04
TXN008944,2025-05-01,CUST0472,Mass Market,Current,Withdrawal,Travel,Branch,131.82,Pretoria,2025,5,May,2025-05
TXN008945,2025-10-15,CUST0034,Mass Market,Current,Transfer,Education,Mobile,265.24,Cape Town,2025,10,October,2025-10
TXN008946,2025-04-11,CUST0497,Mass Market,Current,Withdrawal,Subscriptions,Online,167.98,Johannesburg,2025,4,April,2025-04
TXN008947,2025-03-16,CUST0062,Affluent,Current,Transfer,Education,Card,1699.35,Cape Town,2025,3,March,2025-03
TXN008948,2025-01-17,CUST0329,Mass Market,Savings,Payment,Entertainment,Mobile,340.17,Johannesburg,2025,1,January,2025-01
TXN008949,2025-05-11,CUST0405,Mass Market,Current,Withdrawal,Shopping,Branch,68.23,Stellenbosch,2025,5,May,2025-05
TXN008950,2025-06-09,CUST0256,Premium,Current,Withdrawal,Healthcare,ATM,43.48,Johannesburg,2025,6,June,2025-06
TXN008951,2025-09-22,CUST0060,Mass Market,Savings,Withdrawal,Travel,ATM,58.63,Johannesburg,2025,9,September,2025-09
TXN008952,2025-02-20,CUST0163,Affluent,Savings,Withdrawal,Entertainment,Mobile,81.5,Cape Town,2025,2,February,2025-02
TXN008953,2025-02-15,CUST0154,Mass Market,Current,Transfer,Groceries,Mobile,391.18,Stellenbosch,2025,2,February,2025-02
TXN008954,2025-04-27,CUST0151,Affluent,Current,Purchase,Travel,ATM,23.51,Durban,2025,4,April,2025-04
TXN008955,2025-06-26,CUST0315,Affluent,Current,Transfer,Subscriptions,Mobile,671.22,Port Elizabeth,2025,6,June,2025-06
TXN008956,2025-09-04,CUST0117,Mass Market,Current,Withdrawal,Groceries,Card,159.79,Cape Town,2025,9,September,2025-09
TXN008957,2025-05-14,CUST0342,Mass Market,Savings,Payment,Education,ATM,135.77,Port Elizabeth,2025,5,May,2025-05
TXN008958,2025-01-03,CUST0435,Mass Market,Current,Deposit,Transport,Card,384.95,Johannesburg,2025,1,January,2025-01
TXN008959,2025-05-18,CUST0166,Premium,Current,Payment,Transport,ATM,168.76,Johannesburg,2025,5,May,2025-05
TXN008960,2025-08-13,CUST0388,Mass Market,Savings,Transfer,Education,Card,350.15,Johannesburg,2025,8,August,2025-08
TXN008961,2025-12-28,CUST0188,Mass Market,Current,Payment,Entertainment,Mobile,158.81,Johannesburg,2025,12,December,2025-12
TXN008962,2025-02-05,CUST0083,Affluent,Current,Purchase,Healthcare,Branch,95.86,Johannesburg,2025,2,February,2025-02
TXN008963,2025-07-15,CUST0412,Premium,Savings,Purchase,Transport,ATM,69.94,Durban,2025,7,July,2025-07
TXN008964,2025-07-17,CUST0500,Mass Market,Savings,Purchase,Entertainment,Mobile,56.25,Stellenbosch,2025,7,July,2025-07
TXN008965,2025-02-08,CUST0171,Affluent,Savings,Purchase,Education,Branch,128.05,Durban,2025,2,February,2025-02
TXN008966,2025-03-27,CUST0241,Mass Market,Savings,Withdrawal,Groceries,ATM,67.47,Pretoria,2025,3,March,2025-03
TXN008967,2025-06-24,CUST0089,Mass Market,Current,Payment,Utilities,Mobile,160.03,Johannesburg,2025,6,June,2025-06
TXN008968,2025-06-29,CUST0100,Affluent,Savings,Payment,Dining,Mobile,751.8,Pretoria,2025,6,June,2025-06
TXN008969,2025-09-14,CUST0359,Affluent,Credit,Transfer,Healthcare,Branch,1451.33,Stellenbosch,2025,9,September,2025-09
TXN008970,2025-05-11,CUST0468,Affluent,Savings,Transfer,Travel,Mobile,261.05,Johannesburg,2025,5,May,2025-05
TXN008971,2025-02-15,CUST0009,Affluent,Current,Payment,Groceries,Online,204.41,Johannesburg,2025,2,February,2025-02
TXN008972,2025-05-29,CUST0408,Affluent,Current,Payment,Shopping,ATM,139.87,Durban,2025,5,May,2025-05
TXN008973,2025-06-23,CUST0288,Mass Market,Current,Deposit,Shopping,Mobile,1672.0,Pretoria,2025,6,June,2025-06
TXN008974,2025-08-06,CUST0464,Mass Market,Credit,Purchase,Groceries,Online,13.23,Port Elizabeth,2025,8,August,2025-08
TXN008975,2025-01-04,CUST0279,Mass Market,Current,Purchase,Transport,Branch,42.92,Port Elizabeth,2025,1,January,2025-01
TXN008976,2025-07-31,CUST0335,Mass Market,Credit,Transfer,Dining,Mobile,216.96,Stellenbosch,2025,7,July,2025-07
TXN008977,2025-03-18,CUST0185,Affluent,Current,Transfer,Education,Mobile,561.1,Pretoria,2025,3,March,2025-03
TXN008978,2025-10-28,CUST0452,Mass Market,Current,Withdrawal,Utilities,Online,97.95,Pretoria,2025,10,October,2025-10
TXN008979,2025-12-20,CUST0379,Premium,Savings,Purchase,Travel,Online,129.06,Cape Town,2025,12,December,2025-12
TXN008980,2025-07-19,CUST0086,Mass Market,Savings,Deposit,Entertainment,Branch,440.24,Stellenbosch,2025,7,July,2025-07
TXN008981,2025-07-08,CUST0372,Premium,Savings,Purchase,Subscriptions,ATM,74.92,Stellenbosch,2025,7,July,2025-07
TXN008982,2025-12-14,CUST0047,Mass Market,Savings,Withdrawal,Groceries,Branch,110.42,Stellenbosch,2025,12,December,2025-12
TXN008983,2025-04-10,CUST0410,Mass Market,Savings,Payment,Groceries,Branch,78.48,Pretoria,2025,4,April,2025-04
TXN008984,2025-10-21,CUST0089,Mass Market,Current,Purchase,Healthcare,ATM,42.79,Johannesburg,2025,10,October,2025-10
TXN008985,2025-01-17,CUST0435,Mass Market,Current,Deposit,Transport,Card,132.85,Johannesburg,2025,1,January,2025-01
TXN008986,2025-04-07,CUST0495,Premium,Credit,Withdrawal,Utilities,Card,84.17,Cape Town,2025,4,April,2025-04
TXN008987,2025-05-04,CUST0130,Mass Market,Savings,Payment,Education,ATM,107.47,Durban,2025,5,May,2025-05
TXN008988,2025-10-15,CUST0467,Affluent,Credit,Payment,Entertainment,Mobile,84.11,Pretoria,2025,10,October,2025-10
TXN008989,2025-08-26,CUST0053,Affluent,Current,Purchase,Groceries,Mobile,120.91,Durban,2025,8,August,2025-08
TXN008990,2025-03-30,CUST0042,Mass Market,Savings,Withdrawal,Subscriptions,ATM,58.94,Port Elizabeth,2025,3,March,2025-03
